 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420450 Corupá
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";553;480;1033
"De 5 a 9 anos";536;537;1073
"De 10 a 14 anos";603;572;1175
"De 15 a 19 anos";594;560;1154
"De 20 a 24 anos";557;520;1077
"De 25 a 29 anos";508;460;968
"De 30 a 34 anos";526;476;1002
"De 35 a 39 anos";475;437;912
"De 40 a 44 anos";418;360;778
"De 45 a 49 anos";322;314;636
"De 50 a 54 anos";261;266;527
"De 55 a 59 anos";219;228;447
"De 60 a 64 anos";188;215;403
"De 65 a 69 anos";169;164;333
"De 70 a 74 anos";116;160;276
"De 75 a 79 anos";85;146;231
"De 80 anos ou mais";36;68;104
"Total";6166;5963;12129
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

