 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311390 Carmo da Cachoeira
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";606;578;1184
"De 5 a 9 anos";650;629;1279
"De 10 a 14 anos";600;607;1207
"De 15 a 19 anos";588;576;1164
"De 20 a 24 anos";551;503;1054
"De 25 a 29 anos";471;438;909
"De 30 a 34 anos";430;427;857
"De 35 a 39 anos";417;430;847
"De 40 a 44 anos";419;381;800
"De 45 a 49 anos";364;298;662
"De 50 a 54 anos";282;250;532
"De 55 a 59 anos";205;195;400
"De 60 a 64 anos";155;169;324
"De 65 a 69 anos";135;137;272
"De 70 a 74 anos";99;99;198
"De 75 a 79 anos";74;78;152
"De 80 anos ou mais";46;67;113
"Total";6092;5862;11954
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

