 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316420 São Romão
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";474;452;926
"De 5 a 9 anos";534;517;1051
"De 10 a 14 anos";601;580;1181
"De 15 a 19 anos";550;536;1086
"De 20 a 24 anos";494;517;1011
"De 25 a 29 anos";429;450;879
"De 30 a 34 anos";367;333;700
"De 35 a 39 anos";313;285;598
"De 40 a 44 anos";300;286;586
"De 45 a 49 anos";276;224;500
"De 50 a 54 anos";209;192;401
"De 55 a 59 anos";164;162;326
"De 60 a 64 anos";135;120;255
"De 65 a 69 anos";94;91;185
"De 70 a 74 anos";83;77;160
"De 75 a 79 anos";47;56;103
"De 80 anos ou mais";39;64;103
"Total";5109;4942;10051
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

