 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150300 Faro
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";463;447;910
"De 5 a 9 anos";487;476;963
"De 10 a 14 anos";474;447;921
"De 15 a 19 anos";425;408;833
"De 20 a 24 anos";391;366;757
"De 25 a 29 anos";310;278;588
"De 30 a 34 anos";265;247;512
"De 35 a 39 anos";226;208;434
"De 40 a 44 anos";213;182;395
"De 45 a 49 anos";173;142;315
"De 50 a 54 anos";160;145;305
"De 55 a 59 anos";132;129;261
"De 60 a 64 anos";105;101;206
"De 65 a 69 anos";79;62;141
"De 70 a 74 anos";60;61;121
"De 75 a 79 anos";45;39;84
"De 80 anos ou mais";40;44;84
"Total";4048;3782;7830
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

