 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 261280 Santa Terezinha
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";516;504;1020
"De 5 a 9 anos";539;534;1073
"De 10 a 14 anos";566;499;1065
"De 15 a 19 anos";545;523;1068
"De 20 a 24 anos";515;507;1022
"De 25 a 29 anos";498;502;1000
"De 30 a 34 anos";437;460;897
"De 35 a 39 anos";362;365;727
"De 40 a 44 anos";288;327;615
"De 45 a 49 anos";276;316;592
"De 50 a 54 anos";281;299;580
"De 55 a 59 anos";209;229;438
"De 60 a 64 anos";169;228;397
"De 65 a 69 anos";160;197;357
"De 70 a 74 anos";122;133;255
"De 75 a 79 anos";89;110;199
"De 80 anos ou mais";123;130;253
"Total";5695;5863;11558
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

