 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520170 Aragarças
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";691;661;1352
"De 5 a 9 anos";721;680;1401
"De 10 a 14 anos";689;645;1334
"De 15 a 19 anos";691;656;1347
"De 20 a 24 anos";771;719;1490
"De 25 a 29 anos";834;814;1648
"De 30 a 34 anos";826;787;1613
"De 35 a 39 anos";809;849;1658
"De 40 a 44 anos";805;798;1603
"De 45 a 49 anos";720;720;1440
"De 50 a 54 anos";654;699;1353
"De 55 a 59 anos";595;568;1163
"De 60 a 64 anos";398;464;862
"De 65 a 69 anos";376;371;747
"De 70 a 74 anos";247;270;517
"De 75 a 79 anos";165;182;347
"De 80 anos ou mais";186;212;398
"Total";10178;10095;20273
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

