 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290430 Brejões
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";597;582;1179
"De 5 a 9 anos";674;654;1328
"De 10 a 14 anos";732;742;1474
"De 15 a 19 anos";757;765;1522
"De 20 a 24 anos";763;742;1505
"De 25 a 29 anos";678;632;1310
"De 30 a 34 anos";554;531;1085
"De 35 a 39 anos";427;415;842
"De 40 a 44 anos";419;421;840
"De 45 a 49 anos";366;350;716
"De 50 a 54 anos";335;335;670
"De 55 a 59 anos";270;257;527
"De 60 a 64 anos";196;222;418
"De 65 a 69 anos";147;196;343
"De 70 a 74 anos";139;189;328
"De 75 a 79 anos";102;130;232
"De 80 anos ou mais";150;187;337
"Total";7306;7350;14656
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

