 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354860 São Bento do Sapucaí
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";383;365;748
"De 5 a 9 anos";432;437;869
"De 10 a 14 anos";423;421;844
"De 15 a 19 anos";442;414;856
"De 20 a 24 anos";426;430;856
"De 25 a 29 anos";429;424;853
"De 30 a 34 anos";396;409;805
"De 35 a 39 anos";404;416;820
"De 40 a 44 anos";411;384;795
"De 45 a 49 anos";371;341;712
"De 50 a 54 anos";297;270;567
"De 55 a 59 anos";281;244;525
"De 60 a 64 anos";216;211;427
"De 65 a 69 anos";176;174;350
"De 70 a 74 anos";121;129;250
"De 75 a 79 anos";96;96;192
"De 80 anos ou mais";91;100;191
"Total";5395;5265;10660
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

