 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316140 São Francisco do Glória
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";143;137;280
"De 5 a 9 anos";141;136;277
"De 10 a 14 anos";143;142;285
"De 15 a 19 anos";170;164;334
"De 20 a 24 anos";198;183;381
"De 25 a 29 anos";184;169;353
"De 30 a 34 anos";173;163;336
"De 35 a 39 anos";190;178;368
"De 40 a 44 anos";191;177;368
"De 45 a 49 anos";171;167;338
"De 50 a 54 anos";182;163;345
"De 55 a 59 anos";171;147;318
"De 60 a 64 anos";141;123;264
"De 65 a 69 anos";107;107;214
"De 70 a 74 anos";75;78;153
"De 75 a 79 anos";55;60;115
"De 80 anos ou mais";77;83;160
"Total";2512;2377;4889
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

