 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230260 Camocim
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2486;2357;4843
"De 5 a 9 anos";2677;2546;5223
"De 10 a 14 anos";3124;2996;6120
"De 15 a 19 anos";3399;3273;6672
"De 20 a 24 anos";3067;3056;6123
"De 25 a 29 anos";2761;2805;5566
"De 30 a 34 anos";2425;2518;4943
"De 35 a 39 anos";2183;2283;4466
"De 40 a 44 anos";1891;2020;3911
"De 45 a 49 anos";1638;1765;3403
"De 50 a 54 anos";1243;1417;2660
"De 55 a 59 anos";954;1103;2057
"De 60 a 64 anos";857;956;1813
"De 65 a 69 anos";709;793;1502
"De 70 a 74 anos";518;587;1105
"De 75 a 79 anos";361;445;806
"De 80 anos ou mais";397;525;922
"Total";30690;31445;62135
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

