 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350230 Anhembi
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";253;233;486
"De 5 a 9 anos";249;226;475
"De 10 a 14 anos";217;221;438
"De 15 a 19 anos";230;230;460
"De 20 a 24 anos";225;215;440
"De 25 a 29 anos";214;192;406
"De 30 a 34 anos";189;169;358
"De 35 a 39 anos";179;167;346
"De 40 a 44 anos";170;160;330
"De 45 a 49 anos";150;141;291
"De 50 a 54 anos";121;116;237
"De 55 a 59 anos";107;85;192
"De 60 a 64 anos";81;66;147
"De 65 a 69 anos";71;66;137
"De 70 a 74 anos";54;58;112
"De 75 a 79 anos";43;40;83
"De 80 anos ou mais";27;29;56
"Total";2580;2414;4994
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

