 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230850 Mombaça
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1679;1603;3282
"De 5 a 9 anos";1698;1628;3326
"De 10 a 14 anos";1793;1728;3521
"De 15 a 19 anos";1893;1803;3696
"De 20 a 24 anos";2006;1841;3847
"De 25 a 29 anos";1859;1813;3672
"De 30 a 34 anos";1632;1695;3327
"De 35 a 39 anos";1445;1450;2895
"De 40 a 44 anos";1278;1294;2572
"De 45 a 49 anos";1203;1287;2490
"De 50 a 54 anos";1188;1237;2425
"De 55 a 59 anos";1010;1060;2070
"De 60 a 64 anos";833;929;1762
"De 65 a 69 anos";760;849;1609
"De 70 a 74 anos";615;682;1297
"De 75 a 79 anos";465;553;1018
"De 80 anos ou mais";514;673;1187
"Total";21871;22125;43996
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

