 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 500110 Aquidauana
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2368;2406;4774
"De 5 a 9 anos";2380;2328;4708
"De 10 a 14 anos";2286;2195;4481
"De 15 a 19 anos";2353;2203;4556
"De 20 a 24 anos";2028;2072;4100
"De 25 a 29 anos";1730;1700;3430
"De 30 a 34 anos";1471;1570;3041
"De 35 a 39 anos";1424;1514;2938
"De 40 a 44 anos";1364;1386;2750
"De 45 a 49 anos";1191;1160;2351
"De 50 a 54 anos";964;920;1884
"De 55 a 59 anos";737;762;1499
"De 60 a 64 anos";642;627;1269
"De 65 a 69 anos";527;514;1041
"De 70 a 74 anos";388;379;767
"De 75 a 79 anos";307;310;617
"De 80 anos ou mais";259;312;571
"Total";22419;22358;44777
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

