 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313600 Joaíma
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";813;809;1622
"De 5 a 9 anos";837;848;1685
"De 10 a 14 anos";851;836;1687
"De 15 a 19 anos";840;778;1618
"De 20 a 24 anos";686;641;1327
"De 25 a 29 anos";516;505;1021
"De 30 a 34 anos";450;457;907
"De 35 a 39 anos";420;450;870
"De 40 a 44 anos";400;383;783
"De 45 a 49 anos";345;345;690
"De 50 a 54 anos";298;326;624
"De 55 a 59 anos";261;307;568
"De 60 a 64 anos";237;256;493
"De 65 a 69 anos";213;220;433
"De 70 a 74 anos";150;159;309
"De 75 a 79 anos";89;106;195
"De 80 anos ou mais";79;121;200
"Total";7485;7547;15032
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

