 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230075 Amontada
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2158;2068;4226
"De 5 a 9 anos";2430;2311;4741
"De 10 a 14 anos";2379;2258;4637
"De 15 a 19 anos";2218;2020;4238
"De 20 a 24 anos";1716;1446;3162
"De 25 a 29 anos";1264;1085;2349
"De 30 a 34 anos";1067;961;2028
"De 35 a 39 anos";951;883;1834
"De 40 a 44 anos";815;699;1514
"De 45 a 49 anos";615;583;1198
"De 50 a 54 anos";590;568;1158
"De 55 a 59 anos";536;522;1058
"De 60 a 64 anos";477;458;935
"De 65 a 69 anos";408;403;811
"De 70 a 74 anos";288;296;584
"De 75 a 79 anos";248;247;495
"De 80 anos ou mais";276;228;504
"Total";18436;17036;35472
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

