 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 172065 Silvanópolis
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";236;249;485
"De 5 a 9 anos";257;203;460
"De 10 a 14 anos";283;261;544
"De 15 a 19 anos";285;260;545
"De 20 a 24 anos";198;178;376
"De 25 a 29 anos";198;187;385
"De 30 a 34 anos";177;165;342
"De 35 a 39 anos";176;165;341
"De 40 a 44 anos";134;131;265
"De 45 a 49 anos";154;121;275
"De 50 a 54 anos";108;136;244
"De 55 a 59 anos";119;92;211
"De 60 a 64 anos";100;94;194
"De 65 a 69 anos";107;79;186
"De 70 a 74 anos";69;60;129
"De 75 a 79 anos";58;28;86
"De 80 anos ou mais";56;52;108
"Total";2715;2461;5176
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

