 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520650 Cromínia
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";110;105;215
"De 5 a 9 anos";103;106;209
"De 10 a 14 anos";109;106;215
"De 15 a 19 anos";92;111;203
"De 20 a 24 anos";102;121;223
"De 25 a 29 anos";120;121;241
"De 30 a 34 anos";108;122;230
"De 35 a 39 anos";135;130;265
"De 40 a 44 anos";151;142;293
"De 45 a 49 anos";132;132;264
"De 50 a 54 anos";126;124;250
"De 55 a 59 anos";114;113;227
"De 60 a 64 anos";97;98;195
"De 65 a 69 anos";79;79;158
"De 70 a 74 anos";66;57;123
"De 75 a 79 anos";59;42;101
"De 80 anos ou mais";55;48;103
"Total";1758;1757;3515
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

