 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430960 Horizontina
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";645;612;1257
"De 5 a 9 anos";649;637;1286
"De 10 a 14 anos";693;708;1401
"De 15 a 19 anos";778;757;1535
"De 20 a 24 anos";795;812;1607
"De 25 a 29 anos";753;776;1529
"De 30 a 34 anos";726;687;1413
"De 35 a 39 anos";654;653;1307
"De 40 a 44 anos";662;736;1398
"De 45 a 49 anos";623;656;1279
"De 50 a 54 anos";560;626;1186
"De 55 a 59 anos";476;501;977
"De 60 a 64 anos";367;385;752
"De 65 a 69 anos";253;317;570
"De 70 a 74 anos";181;247;428
"De 75 a 79 anos";118;192;310
"De 80 anos ou mais";90;191;281
"Total";9023;9493;18516
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

