 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 231010 Palmácia
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";493;475;968
"De 5 a 9 anos";508;510;1018
"De 10 a 14 anos";664;692;1356
"De 15 a 19 anos";621;614;1235
"De 20 a 24 anos";625;617;1242
"De 25 a 29 anos";503;470;973
"De 30 a 34 anos";447;433;880
"De 35 a 39 anos";435;415;850
"De 40 a 44 anos";360;362;722
"De 45 a 49 anos";298;298;596
"De 50 a 54 anos";238;240;478
"De 55 a 59 anos";205;228;433
"De 60 a 64 anos";180;197;377
"De 65 a 69 anos";170;154;324
"De 70 a 74 anos";150;154;304
"De 75 a 79 anos";118;106;224
"De 80 anos ou mais";111;157;268
"Total";6126;6122;12248
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

