 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 130060 Benjamin Constant
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2822;2706;5528
"De 5 a 9 anos";2714;2595;5309
"De 10 a 14 anos";2382;2141;4523
"De 15 a 19 anos";2161;1992;4153
"De 20 a 24 anos";1873;1834;3707
"De 25 a 29 anos";1577;1560;3137
"De 30 a 34 anos";1332;1235;2567
"De 35 a 39 anos";1067;923;1990
"De 40 a 44 anos";858;809;1667
"De 45 a 49 anos";739;668;1407
"De 50 a 54 anos";597;523;1120
"De 55 a 59 anos";477;386;863
"De 60 a 64 anos";337;307;644
"De 65 a 69 anos";257;231;488
"De 70 a 74 anos";210;187;397
"De 75 a 79 anos";121;156;277
"De 80 anos ou mais";166;146;312
"Total";19690;18399;38089
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

