 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 280670 São Cristóvão
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3983;3818;7801
"De 5 a 9 anos";3933;3810;7743
"De 10 a 14 anos";3937;3792;7729
"De 15 a 19 anos";3947;3836;7783
"De 20 a 24 anos";3394;3541;6935
"De 25 a 29 anos";2813;3126;5939
"De 30 a 34 anos";2571;2874;5445
"De 35 a 39 anos";2322;2532;4854
"De 40 a 44 anos";1956;2109;4065
"De 45 a 49 anos";1484;1652;3136
"De 50 a 54 anos";1082;1224;2306
"De 55 a 59 anos";785;873;1658
"De 60 a 64 anos";564;696;1260
"De 65 a 69 anos";412;561;973
"De 70 a 74 anos";309;417;726
"De 75 a 79 anos";180;299;479
"De 80 anos ou mais";238;347;585
"Total";33910;35507;69417
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

