 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421500 Rio Negrinho
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1665;1573;3238
"De 5 a 9 anos";1937;1836;3773
"De 10 a 14 anos";1973;1921;3894
"De 15 a 19 anos";1814;1739;3553
"De 20 a 24 anos";1770;1731;3501
"De 25 a 29 anos";1817;1765;3582
"De 30 a 34 anos";1690;1596;3286
"De 35 a 39 anos";1588;1516;3104
"De 40 a 44 anos";1474;1493;2967
"De 45 a 49 anos";1285;1274;2559
"De 50 a 54 anos";955;983;1938
"De 55 a 59 anos";744;750;1494
"De 60 a 64 anos";518;567;1085
"De 65 a 69 anos";361;476;837
"De 70 a 74 anos";277;348;625
"De 75 a 79 anos";161;216;377
"De 80 anos ou mais";123;203;326
"Total";20152;19987;40139
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

