 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412720 Terra Boa
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";507;482;989
"De 5 a 9 anos";536;536;1072
"De 10 a 14 anos";655;623;1278
"De 15 a 19 anos";724;698;1422
"De 20 a 24 anos";692;696;1388
"De 25 a 29 anos";669;683;1352
"De 30 a 34 anos";603;586;1189
"De 35 a 39 anos";581;597;1178
"De 40 a 44 anos";615;634;1249
"De 45 a 49 anos";553;586;1139
"De 50 a 54 anos";465;457;922
"De 55 a 59 anos";351;393;744
"De 60 a 64 anos";288;350;638
"De 65 a 69 anos";246;301;547
"De 70 a 74 anos";244;231;475
"De 75 a 79 anos";148;163;311
"De 80 anos ou mais";149;158;307
"Total";8026;8174;16200
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

