 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351570 Ferraz de Vasconcelos
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";8260;8261;16521
"De 5 a 9 anos";7746;7558;15304
"De 10 a 14 anos";7727;7501;15228
"De 15 a 19 anos";7510;7531;15041
"De 20 a 24 anos";6877;7077;13954
"De 25 a 29 anos";6465;6726;13191
"De 30 a 34 anos";6195;6385;12580
"De 35 a 39 anos";5281;5643;10924
"De 40 a 44 anos";4617;4782;9399
"De 45 a 49 anos";3538;3678;7216
"De 50 a 54 anos";2581;2612;5193
"De 55 a 59 anos";1683;1840;3523
"De 60 a 64 anos";1186;1407;2593
"De 65 a 69 anos";795;933;1728
"De 70 a 74 anos";548;750;1298
"De 75 a 79 anos";323;511;834
"De 80 anos ou mais";162;304;466
"Total";71494;73499;144993
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

