 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420640 Guaraciaba
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";300;281;581
"De 5 a 9 anos";337;333;670
"De 10 a 14 anos";433;424;857
"De 15 a 19 anos";482;464;946
"De 20 a 24 anos";457;414;871
"De 25 a 29 anos";396;390;786
"De 30 a 34 anos";348;324;672
"De 35 a 39 anos";388;363;751
"De 40 a 44 anos";446;403;849
"De 45 a 49 anos";464;431;895
"De 50 a 54 anos";387;370;757
"De 55 a 59 anos";309;294;603
"De 60 a 64 anos";224;239;463
"De 65 a 69 anos";175;183;358
"De 70 a 74 anos";125;148;273
"De 75 a 79 anos";81;113;194
"De 80 anos ou mais";76;133;209
"Total";5428;5307;10735
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

