 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412855 Vera Cruz do Oeste
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";278;265;543
"De 5 a 9 anos";272;255;527
"De 10 a 14 anos";245;267;512
"De 15 a 19 anos";276;304;580
"De 20 a 24 anos";349;338;687
"De 25 a 29 anos";336;331;667
"De 30 a 34 anos";303;289;592
"De 35 a 39 anos";288;293;581
"De 40 a 44 anos";268;299;567
"De 45 a 49 anos";283;304;587
"De 50 a 54 anos";282;299;581
"De 55 a 59 anos";266;270;536
"De 60 a 64 anos";233;227;460
"De 65 a 69 anos";189;183;372
"De 70 a 74 anos";150;149;299
"De 75 a 79 anos";116;124;240
"De 80 anos ou mais";126;133;259
"Total";4260;4330;8590
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

