 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310280 Andrelândia
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";403;394;797
"De 5 a 9 anos";463;481;944
"De 10 a 14 anos";507;486;993
"De 15 a 19 anos";495;490;985
"De 20 a 24 anos";506;477;983
"De 25 a 29 anos";484;477;961
"De 30 a 34 anos";482;462;944
"De 35 a 39 anos";466;433;899
"De 40 a 44 anos";474;453;927
"De 45 a 49 anos";421;440;861
"De 50 a 54 anos";394;381;775
"De 55 a 59 anos";317;324;641
"De 60 a 64 anos";252;266;518
"De 65 a 69 anos";201;223;424
"De 70 a 74 anos";164;173;337
"De 75 a 79 anos";109;128;237
"De 80 anos ou mais";96;133;229
"Total";6234;6221;12455
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

