 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270940 Viçosa
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1118;1075;2193
"De 5 a 9 anos";1210;1178;2388
"De 10 a 14 anos";1320;1296;2616
"De 15 a 19 anos";1353;1335;2688
"De 20 a 24 anos";1170;1204;2374
"De 25 a 29 anos";987;1074;2061
"De 30 a 34 anos";972;980;1952
"De 35 a 39 anos";880;967;1847
"De 40 a 44 anos";731;807;1538
"De 45 a 49 anos";667;740;1407
"De 50 a 54 anos";557;637;1194
"De 55 a 59 anos";481;528;1009
"De 60 a 64 anos";416;455;871
"De 65 a 69 anos";289;325;614
"De 70 a 74 anos";202;259;461
"De 75 a 79 anos";140;184;324
"De 80 anos ou mais";183;218;401
"Total";12676;13262;25938
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

