 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520551 Cocalzinho de Goiás
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";753;742;1495
"De 5 a 9 anos";864;799;1663
"De 10 a 14 anos";939;830;1769
"De 15 a 19 anos";811;777;1588
"De 20 a 24 anos";820;764;1584
"De 25 a 29 anos";782;781;1563
"De 30 a 34 anos";807;714;1521
"De 35 a 39 anos";662;627;1289
"De 40 a 44 anos";560;560;1120
"De 45 a 49 anos";462;460;922
"De 50 a 54 anos";396;393;789
"De 55 a 59 anos";334;349;683
"De 60 a 64 anos";276;224;500
"De 65 a 69 anos";220;190;410
"De 70 a 74 anos";131;119;250
"De 75 a 79 anos";88;85;173
"De 80 anos ou mais";80;73;153
"Total";8985;8487;17472
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

