 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411250 Jardim Alegre
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";355;339;694
"De 5 a 9 anos";353;330;683
"De 10 a 14 anos";340;299;639
"De 15 a 19 anos";337;313;650
"De 20 a 24 anos";356;374;730
"De 25 a 29 anos";422;429;851
"De 30 a 34 anos";399;365;764
"De 35 a 39 anos";379;390;769
"De 40 a 44 anos";386;394;780
"De 45 a 49 anos";393;414;807
"De 50 a 54 anos";422;400;822
"De 55 a 59 anos";363;372;735
"De 60 a 64 anos";322;332;654
"De 65 a 69 anos";290;274;564
"De 70 a 74 anos";237;222;459
"De 75 a 79 anos";164;169;333
"De 80 anos ou mais";199;195;394
"Total";5717;5611;11328
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

