 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260260 Brejo da Madre de Deus
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2294;2225;4519
"De 5 a 9 anos";2488;2487;4975
"De 10 a 14 anos";2366;2381;4747
"De 15 a 19 anos";2369;2317;4686
"De 20 a 24 anos";1993;1981;3974
"De 25 a 29 anos";1627;1711;3338
"De 30 a 34 anos";1394;1438;2832
"De 35 a 39 anos";1255;1293;2548
"De 40 a 44 anos";1049;1069;2118
"De 45 a 49 anos";771;848;1619
"De 50 a 54 anos";706;799;1505
"De 55 a 59 anos";633;709;1342
"De 60 a 64 anos";516;585;1101
"De 65 a 69 anos";441;496;937
"De 70 a 74 anos";315;363;678
"De 75 a 79 anos";290;289;579
"De 80 anos ou mais";308;334;642
"Total";20815;21325;42140
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

