 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260800 Jataúba
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";729;692;1421
"De 5 a 9 anos";783;739;1522
"De 10 a 14 anos";884;841;1725
"De 15 a 19 anos";889;843;1732
"De 20 a 24 anos";786;747;1533
"De 25 a 29 anos";662;659;1321
"De 30 a 34 anos";555;566;1121
"De 35 a 39 anos";491;473;964
"De 40 a 44 anos";454;477;931
"De 45 a 49 anos";426;481;907
"De 50 a 54 anos";379;388;767
"De 55 a 59 anos";296;331;627
"De 60 a 64 anos";260;289;549
"De 65 a 69 anos";237;264;501
"De 70 a 74 anos";186;222;408
"De 75 a 79 anos";129;142;271
"De 80 anos ou mais";159;205;364
"Total";8305;8359;16664
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

