 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 211178 Serrano do Maranhão
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";649;597;1246
"De 5 a 9 anos";707;622;1329
"De 10 a 14 anos";700;564;1264
"De 15 a 19 anos";587;429;1016
"De 20 a 24 anos";481;440;921
"De 25 a 29 anos";459;399;858
"De 30 a 34 anos";369;323;692
"De 35 a 39 anos";325;263;588
"De 40 a 44 anos";238;232;470
"De 45 a 49 anos";224;196;420
"De 50 a 54 anos";191;229;420
"De 55 a 59 anos";198;171;369
"De 60 a 64 anos";157;102;259
"De 65 a 69 anos";129;115;244
"De 70 a 74 anos";85;73;158
"De 75 a 79 anos";51;66;117
"De 80 anos ou mais";64;64;128
"Total";5614;4885;10499
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

