 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230890 Morrinhos
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1187;1160;2347
"De 5 a 9 anos";1261;1240;2501
"De 10 a 14 anos";1214;1170;2384
"De 15 a 19 anos";1167;1101;2268
"De 20 a 24 anos";875;810;1685
"De 25 a 29 anos";650;645;1295
"De 30 a 34 anos";536;565;1101
"De 35 a 39 anos";515;510;1025
"De 40 a 44 anos";454;428;882
"De 45 a 49 anos";328;345;673
"De 50 a 54 anos";325;349;674
"De 55 a 59 anos";316;328;644
"De 60 a 64 anos";283;288;571
"De 65 a 69 anos";215;204;419
"De 70 a 74 anos";138;150;288
"De 75 a 79 anos";131;130;261
"De 80 anos ou mais";170;121;291
"Total";9765;9544;19309
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

