 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354220 Rancharia
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1042;944;1986
"De 5 a 9 anos";1161;1091;2252
"De 10 a 14 anos";1169;1171;2340
"De 15 a 19 anos";1252;1208;2460
"De 20 a 24 anos";1250;1209;2459
"De 25 a 29 anos";1182;1149;2331
"De 30 a 34 anos";1062;1096;2158
"De 35 a 39 anos";1028;1083;2111
"De 40 a 44 anos";1063;1204;2267
"De 45 a 49 anos";1044;1068;2112
"De 50 a 54 anos";845;853;1698
"De 55 a 59 anos";652;730;1382
"De 60 a 64 anos";529;599;1128
"De 65 a 69 anos";419;553;972
"De 70 a 74 anos";347;412;759
"De 75 a 79 anos";237;299;536
"De 80 anos ou mais";243;312;555
"Total";14525;14981;29506
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

