 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316220 São João Batista do Glória
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";266;255;521
"De 5 a 9 anos";313;301;614
"De 10 a 14 anos";314;281;595
"De 15 a 19 anos";323;278;601
"De 20 a 24 anos";301;293;594
"De 25 a 29 anos";275;265;540
"De 30 a 34 anos";290;248;538
"De 35 a 39 anos";278;239;517
"De 40 a 44 anos";244;225;469
"De 45 a 49 anos";218;186;404
"De 50 a 54 anos";181;146;327
"De 55 a 59 anos";148;123;271
"De 60 a 64 anos";107;99;206
"De 65 a 69 anos";71;83;154
"De 70 a 74 anos";56;56;112
"De 75 a 79 anos";44;47;91
"De 80 anos ou mais";40;47;87
"Total";3469;3172;6641
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

