 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430107 Arroio do Padre
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";83;79;162
"De 5 a 9 anos";85;78;163
"De 10 a 14 anos";98;61;159
"De 15 a 19 anos";99;74;173
"De 20 a 24 anos";100;97;197
"De 25 a 29 anos";113;97;210
"De 30 a 34 anos";105;84;189
"De 35 a 39 anos";129;103;232
"De 40 a 44 anos";112;110;222
"De 45 a 49 anos";122;103;225
"De 50 a 54 anos";84;64;148
"De 55 a 59 anos";82;88;170
"De 60 a 64 anos";97;77;174
"De 65 a 69 anos";83;75;158
"De 70 a 74 anos";76;74;150
"De 75 a 79 anos";36;57;93
"De 80 anos ou mais";47;79;126
"Total";1551;1400;2951
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

