 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260660 Ibimirim
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1375;1316;2691
"De 5 a 9 anos";1342;1301;2643
"De 10 a 14 anos";1426;1280;2706
"De 15 a 19 anos";1352;1350;2702
"De 20 a 24 anos";1417;1379;2796
"De 25 a 29 anos";1317;1334;2651
"De 30 a 34 anos";1126;1090;2216
"De 35 a 39 anos";897;915;1812
"De 40 a 44 anos";763;781;1544
"De 45 a 49 anos";738;788;1526
"De 50 a 54 anos";632;709;1341
"De 55 a 59 anos";508;535;1043
"De 60 a 64 anos";416;459;875
"De 65 a 69 anos";373;411;784
"De 70 a 74 anos";266;283;549
"De 75 a 79 anos";161;203;364
"De 80 anos ou mais";198;259;457
"Total";14307;14393;28700
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

