 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 522040 São Simão
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";630;579;1209
"De 5 a 9 anos";697;679;1376
"De 10 a 14 anos";701;643;1344
"De 15 a 19 anos";714;622;1336
"De 20 a 24 anos";676;651;1327
"De 25 a 29 anos";627;654;1281
"De 30 a 34 anos";593;611;1204
"De 35 a 39 anos";549;551;1100
"De 40 a 44 anos";469;493;962
"De 45 a 49 anos";397;402;799
"De 50 a 54 anos";322;329;651
"De 55 a 59 anos";275;268;543
"De 60 a 64 anos";253;228;481
"De 65 a 69 anos";212;176;388
"De 70 a 74 anos";154;141;295
"De 75 a 79 anos";119;94;213
"De 80 anos ou mais";87;73;160
"Total";7475;7194;14669
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

