 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270360 Japaratinga
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";397;379;776
"De 5 a 9 anos";394;418;812
"De 10 a 14 anos";454;466;920
"De 15 a 19 anos";444;413;857
"De 20 a 24 anos";379;384;763
"De 25 a 29 anos";332;326;658
"De 30 a 34 anos";308;315;623
"De 35 a 39 anos";302;291;593
"De 40 a 44 anos";219;259;478
"De 45 a 49 anos";204;213;417
"De 50 a 54 anos";173;177;350
"De 55 a 59 anos";142;154;296
"De 60 a 64 anos";125;125;250
"De 65 a 69 anos";88;80;168
"De 70 a 74 anos";64;55;119
"De 75 a 79 anos";38;34;72
"De 80 anos ou mais";34;46;80
"Total";4097;4135;8232
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

