 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521385 Morro Agudo de Goiás
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";108;100;208
"De 5 a 9 anos";125;103;228
"De 10 a 14 anos";110;108;218
"De 15 a 19 anos";111;111;222
"De 20 a 24 anos";105;111;216
"De 25 a 29 anos";100;109;209
"De 30 a 34 anos";109;109;218
"De 35 a 39 anos";102;96;198
"De 40 a 44 anos";86;82;168
"De 45 a 49 anos";76;79;155
"De 50 a 54 anos";64;64;128
"De 55 a 59 anos";53;46;99
"De 60 a 64 anos";51;42;93
"De 65 a 69 anos";39;33;72
"De 70 a 74 anos";20;23;43
"De 75 a 79 anos";11;19;30
"De 80 anos ou mais";10;9;19
"Total";1280;1244;2524
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

