 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412850 Wenceslau Braz
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";731;739;1470
"De 5 a 9 anos";855;827;1682
"De 10 a 14 anos";939;891;1830
"De 15 a 19 anos";847;865;1712
"De 20 a 24 anos";796;828;1624
"De 25 a 29 anos";757;735;1492
"De 30 a 34 anos";691;697;1388
"De 35 a 39 anos";639;677;1316
"De 40 a 44 anos";666;716;1382
"De 45 a 49 anos";632;671;1303
"De 50 a 54 anos";529;612;1141
"De 55 a 59 anos";479;472;951
"De 60 a 64 anos";390;351;741
"De 65 a 69 anos";298;287;585
"De 70 a 74 anos";225;248;473
"De 75 a 79 anos";139;172;311
"De 80 anos ou mais";156;182;338
"Total";9769;9970;19739
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

