 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 231030 Parambu
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1495;1443;2938
"De 5 a 9 anos";1879;1884;3763
"De 10 a 14 anos";1762;1785;3547
"De 15 a 19 anos";1672;1697;3369
"De 20 a 24 anos";1409;1453;2862
"De 25 a 29 anos";1089;1221;2310
"De 30 a 34 anos";956;1085;2041
"De 35 a 39 anos";977;1063;2040
"De 40 a 44 anos";845;960;1805
"De 45 a 49 anos";639;772;1411
"De 50 a 54 anos";614;686;1300
"De 55 a 59 anos";591;601;1192
"De 60 a 64 anos";469;532;1001
"De 65 a 69 anos";531;481;1012
"De 70 a 74 anos";313;312;625
"De 75 a 79 anos";246;279;525
"De 80 anos ou mais";295;277;572
"Total";15782;16531;32313
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

