 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260825 Jucati
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";537;513;1050
"De 5 a 9 anos";523;501;1024
"De 10 a 14 anos";497;499;996
"De 15 a 19 anos";527;511;1038
"De 20 a 24 anos";519;475;994
"De 25 a 29 anos";469;473;942
"De 30 a 34 anos";437;457;894
"De 35 a 39 anos";398;392;790
"De 40 a 44 anos";336;341;677
"De 45 a 49 anos";308;321;629
"De 50 a 54 anos";259;270;529
"De 55 a 59 anos";197;204;401
"De 60 a 64 anos";188;181;369
"De 65 a 69 anos";160;162;322
"De 70 a 74 anos";125;133;258
"De 75 a 79 anos";80;101;181
"De 80 anos ou mais";88;115;203
"Total";5648;5649;11297
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

