 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 160050 Oiapoque
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1580;1508;3088
"De 5 a 9 anos";1529;1356;2885
"De 10 a 14 anos";1408;1360;2768
"De 15 a 19 anos";1385;1282;2667
"De 20 a 24 anos";1270;1235;2505
"De 25 a 29 anos";1204;1101;2305
"De 30 a 34 anos";1051;1037;2088
"De 35 a 39 anos";869;913;1782
"De 40 a 44 anos";787;738;1525
"De 45 a 49 anos";637;565;1202
"De 50 a 54 anos";481;427;908
"De 55 a 59 anos";390;278;668
"De 60 a 64 anos";237;180;417
"De 65 a 69 anos";125;90;215
"De 70 a 74 anos";77;65;142
"De 75 a 79 anos";48;34;82
"De 80 anos ou mais";28;41;69
"Total";13106;12210;25316
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

