 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240440 Grossos
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";348;315;663
"De 5 a 9 anos";376;363;739
"De 10 a 14 anos";426;405;831
"De 15 a 19 anos";451;428;879
"De 20 a 24 anos";482;453;935
"De 25 a 29 anos";454;427;881
"De 30 a 34 anos";379;364;743
"De 35 a 39 anos";338;353;691
"De 40 a 44 anos";351;366;717
"De 45 a 49 anos";366;344;710
"De 50 a 54 anos";288;261;549
"De 55 a 59 anos";188;172;360
"De 60 a 64 anos";154;161;315
"De 65 a 69 anos";131;140;271
"De 70 a 74 anos";94;99;193
"De 75 a 79 anos";65;69;134
"De 80 anos ou mais";82;96;178
"Total";4973;4816;9789
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

