 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430120 Arroio do Tigre
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";528;497;1025
"De 5 a 9 anos";588;536;1124
"De 10 a 14 anos";623;566;1189
"De 15 a 19 anos";621;577;1198
"De 20 a 24 anos";545;506;1051
"De 25 a 29 anos";463;440;903
"De 30 a 34 anos";453;426;879
"De 35 a 39 anos";480;462;942
"De 40 a 44 anos";466;448;914
"De 45 a 49 anos";425;394;819
"De 50 a 54 anos";353;340;693
"De 55 a 59 anos";252;286;538
"De 60 a 64 anos";189;223;412
"De 65 a 69 anos";153;176;329
"De 70 a 74 anos";114;142;256
"De 75 a 79 anos";73;121;194
"De 80 anos ou mais";35;72;107
"Total";6361;6212;12573
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

