 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 110004 Cacoal
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3032;2895;5927
"De 5 a 9 anos";3018;2903;5921
"De 10 a 14 anos";3235;3132;6367
"De 15 a 19 anos";3491;3496;6987
"De 20 a 24 anos";3620;3715;7335
"De 25 a 29 anos";3710;3857;7567
"De 30 a 34 anos";3588;3826;7414
"De 35 a 39 anos";3281;3534;6815
"De 40 a 44 anos";2944;3282;6226
"De 45 a 49 anos";2719;2958;5677
"De 50 a 54 anos";2508;2596;5104
"De 55 a 59 anos";2081;2153;4234
"De 60 a 64 anos";1591;1675;3266
"De 65 a 69 anos";1138;1164;2302
"De 70 a 74 anos";761;778;1539
"De 75 a 79 anos";483;541;1024
"De 80 anos ou mais";525;583;1108
"Total";41725;43088;84813
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

