 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352780 Lupércio
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";166;181;347
"De 5 a 9 anos";166;170;336
"De 10 a 14 anos";182;195;377
"De 15 a 19 anos";181;196;377
"De 20 a 24 anos";171;181;352
"De 25 a 29 anos";182;182;364
"De 30 a 34 anos";174;179;353
"De 35 a 39 anos";144;156;300
"De 40 a 44 anos";127;151;278
"De 45 a 49 anos";144;146;290
"De 50 a 54 anos";122;134;256
"De 55 a 59 anos";113;115;228
"De 60 a 64 anos";101;109;210
"De 65 a 69 anos";73;79;152
"De 70 a 74 anos";57;53;110
"De 75 a 79 anos";32;38;70
"De 80 anos ou mais";40;50;90
"Total";2175;2315;4490
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

