 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150307 Garrafão do Norte
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1580;1516;3096
"De 5 a 9 anos";1806;1729;3535
"De 10 a 14 anos";1745;1645;3390
"De 15 a 19 anos";1562;1437;2999
"De 20 a 24 anos";1319;1170;2489
"De 25 a 29 anos";1076;961;2037
"De 30 a 34 anos";855;777;1632
"De 35 a 39 anos";758;647;1405
"De 40 a 44 anos";604;483;1087
"De 45 a 49 anos";477;402;879
"De 50 a 54 anos";371;351;722
"De 55 a 59 anos";340;273;613
"De 60 a 64 anos";294;245;539
"De 65 a 69 anos";228;187;415
"De 70 a 74 anos";150;119;269
"De 75 a 79 anos";100;74;174
"De 80 anos ou mais";83;68;151
"Total";13348;12084;25432
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

