 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150010 Abaetetuba
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";6433;6150;12583
"De 5 a 9 anos";6716;6419;13135
"De 10 a 14 anos";7353;6939;14292
"De 15 a 19 anos";7709;7252;14961
"De 20 a 24 anos";7919;7654;15573
"De 25 a 29 anos";7610;7471;15081
"De 30 a 34 anos";7066;6952;14018
"De 35 a 39 anos";6232;6099;12331
"De 40 a 44 anos";5088;5047;10135
"De 45 a 49 anos";4272;4119;8391
"De 50 a 54 anos";3498;3260;6758
"De 55 a 59 anos";2683;2688;5371
"De 60 a 64 anos";2177;2230;4407
"De 65 a 69 anos";1690;1696;3386
"De 70 a 74 anos";1158;1252;2410
"De 75 a 79 anos";764;902;1666
"De 80 anos ou mais";752;1042;1794
"Total";79120;77172;156292
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

