 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 320530 Vitória
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";11012;10527;21539
"De 5 a 9 anos";11161;10858;22019
"De 10 a 14 anos";11613;11689;23302
"De 15 a 19 anos";12045;12177;24222
"De 20 a 24 anos";12894;13096;25990
"De 25 a 29 anos";12863;13445;26308
"De 30 a 34 anos";15325;16083;31408
"De 35 a 39 anos";15420;16686;32106
"De 40 a 44 anos";13406;15407;28813
"De 45 a 49 anos";10567;12267;22834
"De 50 a 54 anos";9804;11716;21520
"De 55 a 59 anos";9405;11906;21311
"De 60 a 64 anos";8647;11299;19946
"De 65 a 69 anos";6907;9132;16039
"De 70 a 74 anos";4595;6571;11166
"De 75 a 79 anos";2831;4371;7202
"De 80 anos ou mais";3308;6822;10130
"Total";171803;194052;365855
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

