 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 320040 Anchieta
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";936;902;1838
"De 5 a 9 anos";939;927;1866
"De 10 a 14 anos";980;983;1963
"De 15 a 19 anos";1154;1109;2263
"De 20 a 24 anos";1098;1083;2181
"De 25 a 29 anos";962;929;1891
"De 30 a 34 anos";838;829;1667
"De 35 a 39 anos";763;784;1547
"De 40 a 44 anos";724;707;1431
"De 45 a 49 anos";667;634;1301
"De 50 a 54 anos";554;464;1018
"De 55 a 59 anos";380;364;744
"De 60 a 64 anos";284;289;573
"De 65 a 69 anos";229;254;483
"De 70 a 74 anos";196;181;377
"De 75 a 79 anos";143;143;286
"De 80 anos ou mais";107;150;257
"Total";10954;10732;21686
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

