 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310140 Albertina
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";95;94;189
"De 5 a 9 anos";113;102;215
"De 10 a 14 anos";135;138;273
"De 15 a 19 anos";125;131;256
"De 20 a 24 anos";113;116;229
"De 25 a 29 anos";136;107;243
"De 30 a 34 anos";130;102;232
"De 35 a 39 anos";120;131;251
"De 40 a 44 anos";104;90;194
"De 45 a 49 anos";94;81;175
"De 50 a 54 anos";90;73;163
"De 55 a 59 anos";76;82;158
"De 60 a 64 anos";53;52;105
"De 65 a 69 anos";49;48;97
"De 70 a 74 anos";38;35;73
"De 75 a 79 anos";25;33;58
"De 80 anos ou mais";23;29;52
"Total";1519;1444;2963
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

