 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350430 Avaí
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";198;181;379
"De 5 a 9 anos";227;202;429
"De 10 a 14 anos";238;222;460
"De 15 a 19 anos";242;232;474
"De 20 a 24 anos";213;212;425
"De 25 a 29 anos";195;188;383
"De 30 a 34 anos";179;178;357
"De 35 a 39 anos";173;175;348
"De 40 a 44 anos";164;171;335
"De 45 a 49 anos";162;156;318
"De 50 a 54 anos";144;130;274
"De 55 a 59 anos";118;103;221
"De 60 a 64 anos";90;80;170
"De 65 a 69 anos";60;72;132
"De 70 a 74 anos";48;62;110
"De 75 a 79 anos";35;41;76
"De 80 anos ou mais";38;38;76
"Total";2524;2443;4967
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

