 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431935 São Pedro da Serra
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";149;122;271
"De 5 a 9 anos";142;135;277
"De 10 a 14 anos";141;129;270
"De 15 a 19 anos";125;133;258
"De 20 a 24 anos";134;115;249
"De 25 a 29 anos";110;111;221
"De 30 a 34 anos";140;126;266
"De 35 a 39 anos";134;101;235
"De 40 a 44 anos";106;95;201
"De 45 a 49 anos";83;57;140
"De 50 a 54 anos";73;68;141
"De 55 a 59 anos";46;54;100
"De 60 a 64 anos";35;42;77
"De 65 a 69 anos";31;46;77
"De 70 a 74 anos";23;32;55
"De 75 a 79 anos";13;29;42
"De 80 anos ou mais";8;7;15
"Total";1493;1402;2895
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

