 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430495 Caseiros
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";125;122;247
"De 5 a 9 anos";138;119;257
"De 10 a 14 anos";135;141;276
"De 15 a 19 anos";126;123;249
"De 20 a 24 anos";98;94;192
"De 25 a 29 anos";95;89;184
"De 30 a 34 anos";107;120;227
"De 35 a 39 anos";109;107;216
"De 40 a 44 anos";102;102;204
"De 45 a 49 anos";94;92;186
"De 50 a 54 anos";85;90;175
"De 55 a 59 anos";80;75;155
"De 60 a 64 anos";60;58;118
"De 65 a 69 anos";39;37;76
"De 70 a 74 anos";38;31;69
"De 75 a 79 anos";29;37;66
"De 80 anos ou mais";19;21;40
"Total";1479;1458;2937
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

