 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421020 Major Gercino
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";108;107;215
"De 5 a 9 anos";117;117;234
"De 10 a 14 anos";139;149;288
"De 15 a 19 anos";156;146;302
"De 20 a 24 anos";130;135;265
"De 25 a 29 anos";134;124;258
"De 30 a 34 anos";125;103;228
"De 35 a 39 anos";121;113;234
"De 40 a 44 anos";131;104;235
"De 45 a 49 anos";121;108;229
"De 50 a 54 anos";100;92;192
"De 55 a 59 anos";90;75;165
"De 60 a 64 anos";79;71;150
"De 65 a 69 anos";44;49;93
"De 70 a 74 anos";40;34;74
"De 75 a 79 anos";30;42;72
"De 80 anos ou mais";35;54;89
"Total";1700;1623;3323
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

