 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210250 Cajari
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";975;934;1909
"De 5 a 9 anos";944;855;1799
"De 10 a 14 anos";1039;945;1984
"De 15 a 19 anos";1047;957;2004
"De 20 a 24 anos";1044;927;1971
"De 25 a 29 anos";867;832;1699
"De 30 a 34 anos";783;776;1559
"De 35 a 39 anos";714;676;1390
"De 40 a 44 anos";573;503;1076
"De 45 a 49 anos";465;392;857
"De 50 a 54 anos";358;354;712
"De 55 a 59 anos";305;323;628
"De 60 a 64 anos";263;296;559
"De 65 a 69 anos";197;217;414
"De 70 a 74 anos";147;137;284
"De 75 a 79 anos";104;106;210
"De 80 anos ou mais";110;142;252
"Total";9935;9372;19307
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

