 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 171720 Piraquê
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";112;107;219
"De 5 a 9 anos";114;94;208
"De 10 a 14 anos";129;88;217
"De 15 a 19 anos";130;99;229
"De 20 a 24 anos";125;104;229
"De 25 a 29 anos";122;99;221
"De 30 a 34 anos";109;101;210
"De 35 a 39 anos";128;106;234
"De 40 a 44 anos";132;99;231
"De 45 a 49 anos";115;89;204
"De 50 a 54 anos";121;80;201
"De 55 a 59 anos";108;64;172
"De 60 a 64 anos";76;62;138
"De 65 a 69 anos";73;51;124
"De 70 a 74 anos";65;29;94
"De 75 a 79 anos";37;18;55
"De 80 anos ou mais";23;14;37
"Total";1719;1304;3023
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

