 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290760 Central
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";669;638;1307
"De 5 a 9 anos";705;664;1369
"De 10 a 14 anos";770;651;1421
"De 15 a 19 anos";788;663;1451
"De 20 a 24 anos";742;669;1411
"De 25 a 29 anos";642;622;1264
"De 30 a 34 anos";669;610;1279
"De 35 a 39 anos";652;618;1270
"De 40 a 44 anos";570;556;1126
"De 45 a 49 anos";544;546;1090
"De 50 a 54 anos";490;483;973
"De 55 a 59 anos";412;416;828
"De 60 a 64 anos";335;367;702
"De 65 a 69 anos";294;298;592
"De 70 a 74 anos";228;233;461
"De 75 a 79 anos";147;171;318
"De 80 anos ou mais";152;222;374
"Total";8809;8427;17236
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

