 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 355310 Taiaçu
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";206;197;403
"De 5 a 9 anos";198;185;383
"De 10 a 14 anos";207;193;400
"De 15 a 19 anos";251;224;475
"De 20 a 24 anos";267;244;511
"De 25 a 29 anos";293;236;529
"De 30 a 34 anos";271;234;505
"De 35 a 39 anos";216;224;440
"De 40 a 44 anos";207;211;418
"De 45 a 49 anos";205;215;420
"De 50 a 54 anos";200;193;393
"De 55 a 59 anos";165;168;333
"De 60 a 64 anos";132;136;268
"De 65 a 69 anos";113;120;233
"De 70 a 74 anos";85;100;185
"De 75 a 79 anos";67;80;147
"De 80 anos ou mais";82;116;198
"Total";3165;3076;6241
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

