 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220025 Alagoinha do Piauí
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";319;303;622
"De 5 a 9 anos";333;314;647
"De 10 a 14 anos";341;328;669
"De 15 a 19 anos";383;411;794
"De 20 a 24 anos";364;361;725
"De 25 a 29 anos";319;274;593
"De 30 a 34 anos";252;255;507
"De 35 a 39 anos";224;251;475
"De 40 a 44 anos";242;254;496
"De 45 a 49 anos";194;203;397
"De 50 a 54 anos";161;182;343
"De 55 a 59 anos";153;165;318
"De 60 a 64 anos";132;118;250
"De 65 a 69 anos";105;92;197
"De 70 a 74 anos";66;67;133
"De 75 a 79 anos";52;50;102
"De 80 anos ou mais";55;47;102
"Total";3695;3675;7370
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

