 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290570 Camaçari
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";10351;9836;20187
"De 5 a 9 anos";9891;9667;19558
"De 10 a 14 anos";9708;9652;19360
"De 15 a 19 anos";11269;11287;22556
"De 20 a 24 anos";10786;10865;21651
"De 25 a 29 anos";8649;8728;17377
"De 30 a 34 anos";7461;7574;15035
"De 35 a 39 anos";6391;6637;13028
"De 40 a 44 anos";5429;5607;11036
"De 45 a 49 anos";4439;4307;8746
"De 50 a 54 anos";3193;2962;6155
"De 55 a 59 anos";2166;2014;4180
"De 60 a 64 anos";1445;1493;2938
"De 65 a 69 anos";971;1110;2081
"De 70 a 74 anos";623;731;1354
"De 75 a 79 anos";409;575;984
"De 80 anos ou mais";320;553;873
"Total";93501;93598;187099
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

